id,player_api_id,tm_player_id,player_name,player_fifa_api_id,birthday,height,weight
713,42466,20590,Andrea Russotto,161693,1988-05-25 00:00:00,175.26,146
714,150464,85380,Andrea Seculin,197689,1990-07-14 00:00:00,190.5,176
715,364164,134369,Andrea Tabanelli,211305,1990-02-02 00:00:00,193.04,172
716,24457,7098,Andrea Zanchetta,113221,1975-02-02 00:00:00,180.34,163
717,39841,31182,Andreas Beck,176687,1987-03-13 00:00:00,180.34,168
718,70789,56354,Andreas Bjelland,183781,1988-07-11 00:00:00,187.96,187
719,449232,0,Andreas Christensen,213661,1996-04-10 00:00:00,187.96,163
720,25364,0,Andreas Goerlitz,101868,1982-01-31 00:00:00,180.34,163
721,30424,29213,Andreas Granqvist,156713,1985-04-16 00:00:00,193.04,185
722,33792,599,Andreas Hinkel,45471,1982-03-26 00:00:00,182.88,163
723,237645,167189,Andreas Hirzel,210776,1993-03-25 00:00:00,190.5,196
724,38213,2970,Andreas Ibertsberger,53066,1982-07-27 00:00:00,177.8,170
725,36617,6590,Andreas Isaksson,20551,1981-10-03 00:00:00,198.12,190
726,42873,2923,Andreas Ivanschitz,42521,1983-10-15 00:00:00,182.88,181
727,40495,32899,Andreas Johansson,23823,1982-03-10 00:00:00,182.88,159
728,27022,8640,Andreas Lambertz,191251,1984-10-15 00:00:00,172.72,152
729,45435,45887,Andreas Landgren,181381,1989-03-17 00:00:00,175.26,163
730,42824,6301,Andreas Lasnik,152265,1983-11-09 00:00:00,182.88,163
731,192712,67850,Andreas Ludwig,198070,1990-09-11 00:00:00,172.72,150
732,178771,41323,Andreas Luthe,192665,1987-03-10 00:00:00,195.58,187
733,25365,14856,Andreas Ottl,157618,1985-03-01 00:00:00,185.42,172
734,195724,140032,Andreas Samaris,208230,1989-06-13 00:00:00,187.96,176
735,184360,49693,Andreas Weimann,194017,1991-08-05 00:00:00,177.8,168
736,158253,91879,Andreas Wittwer,199398,1990-10-05 00:00:00,172.72,172
737,27438,1572,Andreas Wolf,111195,1982-06-12 00:00:00,182.88,181
738,173461,46580,Andrej Kramaric,216354,1991-06-19 00:00:00,177.8,161
739,72401,57140,Andrej Rendla,183999,1990-10-13 00:00:00,190.5,170
740,104986,0,Andres Fernandez,146296,1986-12-16 00:00:00,182.88,190
741,31045,20506,Andres Guardado,171897,1986-09-28 00:00:00,170.18,148
742,30955,7600,Andres Iniesta,41,1984-05-11 00:00:00,170.18,150
743,57057,66675,Andres Lamas,186937,1984-01-16 00:00:00,187.96,179
744,43291,28712,Andres Madrid,143136,1981-07-29 00:00:00,182.88,172
745,320187,165523,Andres Malloth,215602,1992-11-27 00:00:00,185.42,179
746,33986,7563,Andres Palop,8247,1973-10-22 00:00:00,182.88,165
747,192065,72087,Andres Tunez,198317,1987-03-15 00:00:00,187.96,183
748,172948,65237,Andreu Fontas,192476,1989-11-14 00:00:00,185.42,196
749,74744,0,Andreu Mayoral,159579,1983-06-17 00:00:00,177.8,148
750,41592,0,Andrew Barrowman,162898,1984-11-27 00:00:00,182.88,176
751,32419,0,Andrew Considine,156675,1987-04-01 00:00:00,182.88,165
752,23528,14003,Andrew Crofts,163570,1984-05-29 00:00:00,175.26,161
753,23007,3869,Andrew Davies,162979,1984-12-17 00:00:00,187.96,181
754,23022,0,Andrew Dawson,11414,1978-10-20 00:00:00,175.26,157
755,32593,0,Andrew Driver,170635,1987-11-20 00:00:00,175.26,152
756,31907,0,Andrew Johnson,13690,1981-02-10 00:00:00,170.18,141
757,23866,0,Andrew Keogh,162471,1986-05-16 00:00:00,182.88,154
758,160936,0,Andrew Little,192625,1989-05-12 00:00:00,182.88,168
759,43243,0,Andrew McNeil,183238,1987-01-19 00:00:00,180.34,183
760,308277,121409,Andrew Mitchell,198192,1992-04-06 00:00:00,180.34,154
761,24336,0,Andrew O'Brien,4695,1979-06-29 00:00:00,190.5,163
762,17866,0,Andrew Reid,53384,1982-07-29 00:00:00,170.18,165
763,357880,234803,Andrew Robertson,216267,1994-03-11 00:00:00,177.8,139
764,68400,51733,Andrew Shinnie,189186,1989-07-17 00:00:00,180.34,154
765,37369,0,Andrew Sinkala,7274,1979-06-18 00:00:00,175.26,165
766,23629,29975,Andrew Surman,172768,1986-08-20 00:00:00,177.8,161
767,24161,29158,Andrew Taylor,162980,1986-08-01 00:00:00,177.8,152
768,308236,67407,Andrew Wooten,208374,1989-09-30 00:00:00,185.42,179
769,3520,15378,Andrey Arshavin,147777,1981-05-29 00:00:00,172.72,154
770,30886,0,Andrey Voronin,114123,1979-07-21 00:00:00,175.26,179
771,570463,0,Andrezinho,224567,1995-08-06 00:00:00,175.26,137
772,97493,56200,Andrezinho,184689,1981-10-09 00:00:00,172.72,148
773,38367,10289,Andrija Delibasic,157434,1981-04-24 00:00:00,187.96,185
774,95545,36829,Andrija Kaludjerovic,207533,1987-07-05 00:00:00,180.34,174
775,10637,15403,Andris Vanins,173401,1980-04-30 00:00:00,185.42,176
776,38495,42666,Andrius Velicka,181959,1979-04-05 00:00:00,182.88,176
777,31996,3522,Andriy Shevchenko,13128,1976-09-29 00:00:00,182.88,159
778,166422,61842,Andros Townsend,194932,1991-07-16 00:00:00,180.34,179
779,275760,144373,Andrzej Witan,215575,1990-02-22 00:00:00,182.88,168
780,37185,19325,Andwele Slory,27556,1982-09-27 00:00:00,170.18,154
781,47382,48066,Andy Carroll,182836,1989-01-06 00:00:00,190.5,174
782,183530,122797,Andy Delort,193983,1991-10-09 00:00:00,182.88,181
783,70273,39886,Andy Dorman,155898,1982-05-01 00:00:00,185.42,150
784,35574,9424,Andy Dowie,109728,1983-03-25 00:00:00,185.42,183
785,40574,0,Andy Griffin,155299,1979-03-07 00:00:00,172.72,150
786,17391,22807,Andy Jackson,163225,1988-01-09 00:00:00,177.8,132
787,504613,203342,Andy Kawaya,220908,1996-08-23 00:00:00,172.72,181
788,103419,56872,Andy King,186578,1988-10-29 00:00:00,182.88,163
789,24575,12594,Andy Kirk,28725,1979-05-29 00:00:00,177.8,154
790,198453,145838,Andy Najar,198705,1993-03-16 00:00:00,170.18,152
791,39223,12610,Andy Webster,30697,1982-04-23 00:00:00,182.88,141
792,23369,13616,Andy Wilkinson,159302,1984-08-06 00:00:00,180.34,152
793,148314,0,Anele Ngcongca,186564,1987-10-21 00:00:00,182.88,150
794,154941,60071,Anestis Argyriou,199278,1988-01-04 00:00:00,182.88,170
795,47193,0,Angel Cervara,184055,1986-01-31 00:00:00,175.26,163
796,432950,266807,Angel Correa,214997,1995-03-09 00:00:00,175.26,154
797,46509,45320,Angel Di Maria,183898,1988-02-14 00:00:00,180.34,165
798,33762,0,Angel Javier Arizmendi,157269,1984-03-03 00:00:00,187.96,168
799,38573,35562,Angel Lafita,146513,1984-08-07 00:00:00,187.96,161
800,33733,15500,Angel Lopez,134963,1981-03-10 00:00:00,180.34,157
801,33820,0,Angel Manuel Vivar Dorado,112509,1974-02-12 00:00:00,182.88,172
802,105925,59551,Angel Montoro,186682,1988-06-25 00:00:00,180.34,163
803,89185,0,Angel Rangel,153938,1982-10-28 00:00:00,180.34,181
804,41292,51510,Angel Rodriguez,177633,1987-04-26 00:00:00,172.72,150
805,280485,101742,Angel Trujillo,194200,1987-09-08 00:00:00,177.8,174
806,155246,82693,Angelo da Costa,189707,1983-11-12 00:00:00,185.42,179
807,26678,30285,Angelo Martha,148853,1982-04-29 00:00:00,185.42,181
808,49543,0,Angelo Obinze Ogbonna,183855,1988-05-23 00:00:00,190.5,190
809,27702,6793,Angelo Palombo,52829,1981-09-25 00:00:00,177.8,170
810,8837,19925,Angelo Raso,144555,1981-07-20 00:00:00,172.72,159
811,17836,32966,Angelo,165440,1981-06-12 00:00:00,175.26,172
812,33850,9821,Angelos Basinas,150263,1976-01-03 00:00:00,177.8,165
813,38810,1519,Angelos Charisteas,53061,1980-02-09 00:00:00,190.5,181
814,163901,139606,Anibal Capela,202474,1991-05-08 00:00:00,187.96,185
815,442735,164925,Anice Badri,223219,1990-09-18 00:00:00,177.8,161
816,38100,0,Anilton,178563,1980-07-10 00:00:00,185.42,170
817,27155,0,Anis Ben-Hatira,176627,1988-07-18 00:00:00,182.88,181
818,243509,185566,Anouar Kali,203446,1991-06-03 00:00:00,172.72,148
819,26692,0,Anour Hadouir,137686,1982-09-14 00:00:00,170.18,150
820,163989,0,Anselmo,192535,1981-06-06 00:00:00,187.96,185
821,202343,114341,Anselmo,197402,1989-02-20 00:00:00,185.42,181
822,22139,33999,Anselmo,172665,1984-01-06 00:00:00,182.88,170
823,7334,18223,Anssi Jaakkola,157734,1987-03-13 00:00:00,193.04,194
824,97359,47459,Ante Puljic,221376,1987-11-05 00:00:00,187.96,181
825,265725,187587,Ante Rebic,220018,1993-09-21 00:00:00,185.42,170
826,170660,0,Ante Vukusic,211293,1991-01-04 00:00:00,177.8,163
827,17312,0,Anther Yahia,49435,1982-03-21 00:00:00,182.88,165
828,177683,0,Anthony Andreu,223268,1988-05-22 00:00:00,177.8,161
829,71619,29122,Anthony Annan,179909,1986-07-21 00:00:00,175.26,141
830,165597,110229,Anthony Bentem,193444,1990-03-19 00:00:00,180.34,165
831,425457,260795,Anthony Biekman,221267,1994-05-16 00:00:00,180.34,172
832,11327,22629,Anthony Deroin,51121,1979-03-15 00:00:00,162.56,146
833,7621,10059,Anthony Favre,139163,1984-02-01 00:00:00,193.04,198
834,280862,146494,Anthony Forde,205582,1993-11-16 00:00:00,180.34,181
835,24509,4053,Anthony Gardner,53409,1980-09-19 00:00:00,195.58,194
836,202562,149237,Anthony Knockaert,203910,1991-11-20 00:00:00,172.72,152
837,37466,4217,Anthony Le Tallec,51887,1984-10-03 00:00:00,182.88,161
838,215419,140803,Anthony Limbombe,201938,1994-07-15 00:00:00,177.8,159
839,118850,73458,Anthony Lippini,188146,1988-11-07 00:00:00,175.26,150
840,167035,60561,Anthony Lopes,199482,1990-10-01 00:00:00,182.88,179
841,188565,132859,Anthony Loustallot,197082,1992-03-30 00:00:00,182.88,170
842,25640,4158,Anthony Lurling,8012,1977-04-22 00:00:00,172.72,165
843,413557,182877,Anthony Martial,211300,1995-12-05 00:00:00,180.34,168
844,24162,0,Anthony McMahon,164465,1986-03-24 00:00:00,180.34,159
845,187563,0,Anthony Mfa Meuzi,201022,1991-03-07 00:00:00,182.88,201
846,71605,50512,Anthony Modeste,182212,1988-04-14 00:00:00,187.96,185
847,148331,78570,Anthony Moris,184167,1990-04-29 00:00:00,182.88,165
848,40659,57110,Anthony Mounier,183870,1987-09-27 00:00:00,175.26,152
849,30295,5016,Anthony Obodai,122830,1982-08-06 00:00:00,170.18,159
850,47194,67322,Anthony Pilkington,179665,1988-06-06 00:00:00,180.34,179
851,37021,18418,Anthony Portier,151871,1982-06-01 00:00:00,182.88,181
852,32579,5668,Anthony Reveillere,135859,1979-11-10 00:00:00,180.34,170
853,564859,334006,Anthony Ribelin,224882,1996-04-08 00:00:00,177.8,161
854,114742,69899,Anthony Sauthier,189120,1991-02-05 00:00:00,182.88,154
855,30710,5967,Anthony Seric,19689,1979-01-15 00:00:00,182.88,170
856,38614,35587,Anthony Stokes,167705,1988-07-25 00:00:00,180.34,157
857,95176,92816,Anthony Straker,162391,1988-09-23 00:00:00,175.26,165
858,196366,0,Anthony Ujah,198554,1990-11-20 00:00:00,177.8,179
859,94284,0,Anthony van Loo,176154,1988-10-05 00:00:00,177.8,157
860,38368,15844,Anthony Vanden Borre,156477,1987-10-24 00:00:00,182.88,192
861,562698,247300,Anthony Walongwa,223873,1993-10-15 00:00:00,187.96,176
862,188506,0,Anthony Watt,208675,1993-12-29 00:00:00,182.88,168
863,46892,56827,Anthony Weber,183361,1987-06-11 00:00:00,190.5,181
864,42582,28870,Antimo Iunco,162147,1984-06-10 00:00:00,172.72,150
865,656668,0,Anto Grgic,229336,1996-11-28 00:00:00,187.96,172
866,424918,181373,Antoine Conte,213021,1994-01-29 00:00:00,177.8,159
867,46653,57376,Antoine Devaux,169805,1985-02-21 00:00:00,185.42,154
868,184138,125781,Antoine Griezmann,194765,1991-03-21 00:00:00,175.26,148
869,717270,146373,Antoine Rabillard,232118,1995-09-22 00:00:00,177.8,148
870,8893,33056,Antoine Rey,170609,1986-08-25 00:00:00,167.64,148
871,26470,4758,Antoine van der Linden,28057,1976-03-17 00:00:00,185.42,185
872,11736,14259,Antolin Alcaraz,138949,1982-07-30 00:00:00,187.96,176
873,24740,3698,Anton Ferdinand,53412,1985-02-18 00:00:00,182.88,157
874,441302,260677,Anton Mitryushkin,213954,1996-02-08 00:00:00,187.96,181
875,16678,0,Anton Putsila,186504,1987-06-10 00:00:00,180.34,163
876,115253,74950,Anton Sloboda,212987,1987-07-10 00:00:00,177.8,154
877,13349,17597,Antoni Lukasiewicz,123159,1983-06-26 00:00:00,187.96,190
878,186948,95745,Antonini Culina,219561,1992-01-27 00:00:00,182.88,170
879,40648,44062,Antonio Adan,178086,1987-05-13 00:00:00,190.5,203
880,150731,71904,Antonio Amaya,138497,1983-05-31 00:00:00,193.04,190
881,102612,0,Antonio Apono,183450,1984-02-13 00:00:00,172.72,159
882,41769,160825,Antonio Balzano,170514,1986-06-13 00:00:00,175.26,163
883,39738,0,Antonio Barilla,173155,1988-04-01 00:00:00,180.34,172
884,35324,32522,Antonio Barragan,169426,1987-06-12 00:00:00,185.42,183
885,39485,21779,Antonio Bocchetti,45080,1980-06-11 00:00:00,182.88,165
886,24464,17174,Antonio Busce,149247,1975-12-12 00:00:00,182.88,172
887,11685,25488,Antonio Candreva,173221,1987-02-28 00:00:00,180.34,154
888,25837,0,Antonio Carlos Dos Santos,15754,1979-10-03 00:00:00,187.96,150
889,32748,5962,Antonio Cassano,7631,1982-07-12 00:00:00,175.26,176
890,41881,5745,Antonio Chimenti,4739,1970-06-30 00:00:00,182.88,183
891,358142,0,Antonio Cotan,219864,1995-09-19 00:00:00,172.72,150
892,34413,1919,Antonio da Silva,101689,1978-06-13 00:00:00,175.26,168
893,66982,0,Antonio de Azevedo,170720,1981-11-23 00:00:00,175.26,150
894,299374,165722,Antonio Di Gaudio,216079,1989-08-16 00:00:00,170.18,139
895,27734,6031,Antonio Di Natale,120274,1977-10-13 00:00:00,170.18,154
896,33644,0,Antonio Doblas,134610,1980-08-05 00:00:00,182.88,179
897,212772,88685,Antonio Donnarumma,201179,1990-07-07 00:00:00,193.04,212
898,164430,25289,Antonio Filipe,194916,1985-04-14 00:00:00,185.42,185
899,37499,5973,Antonio Filippini,4498,1973-07-03 00:00:00,167.64,146
900,41542,16893,Antonio Floro Flores,34824,1983-06-18 00:00:00,182.88,172
901,40680,0,Antonio Geder,147651,1978-05-23 00:00:00,182.88,190
902,39389,21924,Antonio Ghomsi,177769,1986-04-22 00:00:00,177.8,174
903,37433,7843,Antonio Guayre,146568,1980-04-23 00:00:00,175.26,157
904,33832,27673,Antonio Hidalgo,111105,1979-02-08 00:00:00,182.88,161
905,24409,20739,Antonio Langella,137484,1977-03-30 00:00:00,182.88,179
906,32656,7723,Antonio Lopez,112640,1981-09-13 00:00:00,175.26,163
907,202553,126516,Antonio Luna,199157,1991-03-17 00:00:00,177.8,150
908,517294,0,Antonio Marin Molina,221501,1996-06-17 00:00:00,177.8,165
909,182839,61751,Antonio Mazzotta,194216,1989-08-02 00:00:00,182.88,161
910,298941,179896,Antonio Milic,226518,1994-03-10 00:00:00,190.5,179
911,35644,22141,Antonio Mirante,140293,1983-07-08 00:00:00,193.04,174
912,39367,22203,Antonio Nocerino,156988,1985-04-09 00:00:00,175.26,165
913,354519,0,Antonio Reguero Chapinal,146571,1982-07-04 00:00:00,182.88,176
914,27560,6442,Antonio Rosati,149309,1983-06-26 00:00:00,195.58,179
915,276738,0,Antonio Ruediger,205452,1993-03-03 00:00:00,190.5,187
916,79737,27924,Antonio Rukavina,181816,1984-01-26 00:00:00,177.8,163
917,474448,234523,Antonio Sanabria,219932,1996-03-04 00:00:00,180.34,154
918,255251,0,Antonio Signori Dominique,210508,1994-07-25 00:00:00,185.42,165
919,37793,0,Antonio Tomas,156008,1985-01-19 00:00:00,175.26,165
920,35327,33544,Antonio Valencia,167905,1985-08-04 00:00:00,180.34,172
921,361760,0,Antonio Xavier,226278,1992-07-06 00:00:00,175.26,157
922,74291,75608,Antonio Zito,188487,1986-06-06 00:00:00,182.88,179
923,496045,0,Antonio-Mirko Colak,220785,1993-09-17 00:00:00,187.96,183
924,132111,101954,Antons Kurakins,229590,1990-01-01 00:00:00,182.88,161
925,93346,0,"Antony Lecointe,19",181498,1980-10-05 00:00:00,167.64,130
926,31810,15941,Antti Okkonen,150881,1982-06-06 00:00:00,177.8,163
927,45244,0,Antunes,178424,1987-04-01 00:00:00,175.26,152
928,562267,0,Anwar El-Ghazi,216433,1995-05-03 00:00:00,187.96,192
929,186975,124495,Apostolos Vellios,202517,1992-01-08 00:00:00,190.5,172
930,38230,0,Apoula Edima Edel,177565,1986-06-17 00:00:00,182.88,176
931,70255,52619,Aquivaldo Mosquera,169649,1981-06-22 00:00:00,182.88,187
932,209362,0,Aras Oezbiliz,200106,1990-03-09 00:00:00,175.26,154
933,520659,222876,Arber Zeneli,221919,1995-02-25 00:00:00,175.26,159
934,182776,85066,Archimede Morleo,192823,1983-09-26 00:00:00,172.72,150
935,37188,19063,Ard van Peppen,183933,1985-06-26 00:00:00,180.34,174
936,39792,21369,Arda Turan,143745,1987-01-30 00:00:00,177.8,168
937,30880,0,Arek Radomski,4114,1977-06-27 00:00:00,177.8,170
938,40451,0,Ari,180714,1985-12-12 00:00:00,198.12,172
939,112656,53719,Ariel Borysiuk,187818,1991-07-29 00:00:00,180.34,154
940,38362,7682,Ariel Ibagaza,146955,1976-10-27 00:00:00,165.1,143
941,149584,68562,Ariel Nahuelpan,189451,1987-10-15 00:00:00,187.96,203
942,38263,15486,Aristide Bance,162245,1984-09-19 00:00:00,193.04,205
943,604374,241109,Aristote Madiani,226239,1995-08-22 00:00:00,182.88,161
944,421441,0,Aristote N'Dongala,212677,1994-01-19 00:00:00,175.26,152
945,33028,29124,Aritz Aduriz,106231,1981-02-11 00:00:00,182.88,172
946,607148,229804,Aritz Elustondo,226221,1994-03-28 00:00:00,182.88,159
947,75331,51489,Aritz Lopez Garai,146104,1980-11-06 00:00:00,182.88,176
948,37496,5518,Ariza Makukula,49419,1981-03-04 00:00:00,193.04,185
949,45485,34556,Arjan Swinkels,178140,1984-10-15 00:00:00,182.88,179
950,110112,44729,Arjan van Dijk,183938,1987-01-17 00:00:00,187.96,172
951,30834,4360,Arjen Robben,9014,1984-01-23 00:00:00,180.34,176
952,39070,14896,Arkadiusz Glowacki,19687,1979-03-13 00:00:00,185.42,172
953,13472,24515,Arkadiusz Malarz,148496,1980-06-19 00:00:00,187.96,190
954,277460,0,Arkadiusz Milik,205175,1994-02-28 00:00:00,185.42,172
955,196185,100485,Arkadiusz Piech,200087,1985-06-07 00:00:00,170.18,159
956,197560,144721,Arkadiusz Wozniak,201172,1990-06-01 00:00:00,182.88,168
957,263796,159288,Arlind Ajeti,203458,1993-09-25 00:00:00,182.88,183
958,63520,33783,Armand Traore,169464,1989-10-08 00:00:00,182.88,181
959,301023,32113,Armando Izzo,216145,1992-03-02 00:00:00,182.88,172
960,254704,140082,Armando Sadiku,216479,1991-05-27 00:00:00,185.42,176
961,174855,0,Armiche Ortega,192714,1988-06-12 00:00:00,175.26,154
962,448851,183015,Armin Alesevic,215447,1994-03-06 00:00:00,185.42,179
963,107502,60074,Armin Bacinovic,194108,1989-10-24 00:00:00,182.88,161
964,314966,45571,Armin Cerimagic,207758,1994-01-14 00:00:00,180.34,165
965,27110,13001,Arnar Vidarsson,19260,1978-03-15 00:00:00,177.8,170
966,38625,10058,Arnaud Buhler,138415,1985-01-17 00:00:00,187.96,159
967,239351,126990,Arnaud De Greef,203214,1992-04-12 00:00:00,182.88,176
968,46540,5664,Arnaud Le Lan,5047,1978-03-22 00:00:00,170.18,132
969,46246,45235,Arnaud Maire,137324,1979-03-06 00:00:00,180.34,170
970,179411,111058,Arnaud Souquet,193470,1992-02-12 00:00:00,177.8,150
971,37104,0,Arnaud Sutchuin Djoum,178233,1989-05-02 00:00:00,182.88,172
972,30819,698,Arne Friedrich,12695,1979-05-29 00:00:00,185.42,181
973,256197,169029,Arne Naudts,201456,1993-11-27 00:00:00,185.42,176
974,26630,4456,Arne Slot,51075,1978-09-17 00:00:00,185.42,165
975,40281,0,Arni Gautur Arason,6251,1975-05-07 00:00:00,187.96,185
976,560413,250591,Arno Verschueren,224163,1997-04-08 00:00:00,175.26,146
977,103964,57358,Arnold Bouka Moutou,184935,1988-11-28 00:00:00,175.26,152
978,34400,4354,Arnold Bruggink,5721,1977-07-24 00:00:00,185.42,176
979,26458,4634,Arnold Kruiswijk,137510,1984-11-02 00:00:00,182.88,161
980,26324,20622,Arnold Mvuemba,153298,1985-01-28 00:00:00,172.72,148
981,522765,0,Arnold,230560,1992-04-06 00:00:00,185.42,165
982,178481,102186,Arnor Angeli,192118,1991-02-25 00:00:00,182.88,170
983,110137,55759,Arnor Smarason,189721,1988-09-07 00:00:00,185.42,172
984,110169,63821,Aron Gunnarsson,189167,1989-04-22 00:00:00,177.8,154
985,172388,119169,Aron Johannsson,203793,1990-11-10 00:00:00,182.88,154
986,112979,32458,Aron Liechti,168539,1986-02-15 00:00:00,180.34,154
987,30922,8552,Arouna Kone,122849,1983-11-11 00:00:00,182.88,179
988,287334,0,Arsenio Valpoort,204252,1992-08-05 00:00:00,185.42,176
989,242904,175600,Arsenio,213746,1989-08-30 00:00:00,180.34,159
990,107717,58405,Artem Kravets,188058,1989-06-03 00:00:00,187.96,172
991,206669,59434,Artem Putivtsev,232550,1988-08-29 00:00:00,185.42,174
992,540230,235349,Artem Simonyan,227863,1995-02-20 00:00:00,177.8,154
993,38842,13038,Arthur Boka,49116,1983-04-02 00:00:00,165.1,143
994,418137,181380,Arthur Masuaku,212491,1993-11-07 00:00:00,177.8,154
995,173983,0,Arthur,192038,1987-01-14 00:00:00,177.8,150
996,33000,35513,Arthuro,171322,1982-08-27 00:00:00,190.5,194
997,74989,0,Artiles Oliva Aythami,171189,1986-04-02 00:00:00,182.88,172
998,107792,64367,Artis Lazdins,206279,1986-05-03 00:00:00,180.34,163
999,79982,103547,Artjoms Rudnevs,192302,1988-01-13 00:00:00,182.88,179
1000,30974,15220,Artur Boruc,105846,1980-02-20 00:00:00,193.04,192
1001,178702,123211,Artur Gieraga,190687,1988-05-04 00:00:00,182.88,176
1002,168727,98888,Artur Ionita,192587,1990-08-17 00:00:00,182.88,161
1003,69611,42401,Artur Jedrzejczyk,177790,1987-11-04 00:00:00,187.96,181
1004,46365,44054,Artur Krysiak,183140,1989-08-11 00:00:00,193.04,183
1005,178424,115340,Artur Lenartowski,192973,1988-03-17 00:00:00,193.04,174
1006,69008,75640,Artur Sobiech,189447,1990-06-12 00:00:00,185.42,179
1007,30266,161,Artur Wichniarek,17944,1977-02-28 00:00:00,182.88,174
1008,11743,24880,Artur,162514,1984-02-18 00:00:00,175.26,152
1009,19344,0,Artur,135466,1981-01-25 00:00:00,193.04,209
1010,69686,39452,Arturo Alvarez,138297,1985-06-28 00:00:00,175.26,170
1011,33655,0,Arturo Arzu,113488,1981-03-17 00:00:00,182.88,172
1012,45832,21532,Arturo ten Heuvel,149008,1978-12-20 00:00:00,180.34,176
1013,49939,37666,Arturo Vidal,181872,1987-05-22 00:00:00,180.34,165
1014,30901,9597,Aruna Dindane,39521,1980-11-26 00:00:00,175.26,176
1015,212970,35315,Arvid Schenk,201017,1989-07-28 00:00:00,195.58,187
1016,80262,87444,Arvydas Novikovas,193632,1990-12-18 00:00:00,177.8,168
1017,41980,26802,Asamoah Gyan,168320,1985-11-22 00:00:00,180.34,170
1018,37846,13910,Asanda Sishuba,122699,1980-04-13 00:00:00,167.64,143
1019,27339,13979,Ashkan Dejagah,157427,1986-07-05 00:00:00,180.34,172
1020,107280,63200,Ashley Barnes,186905,1989-10-30 00:00:00,185.42,168
1021,38834,3182,Ashley Cole,34079,1980-12-20 00:00:00,175.26,146
1022,182223,0,Ashley R. Westwood,189280,1990-04-01 00:00:00,170.18,148
1023,24948,67355,Ashley Williams,163824,1984-08-23 00:00:00,182.88,201
1024,23354,14086,Ashley Young,152908,1985-07-09 00:00:00,175.26,143
1025,423207,0,Ashour El Takky,205541,1980-11-28 00:00:00,165.1,148
1026,171094,0,Ashton Taylor,193123,1990-09-02 00:00:00,190.5,168
1027,571709,0,Ashton-Phillip Goetz,208945,1993-07-16 00:00:00,177.8,163
1028,34575,7617,Asier del Horno,45655,1981-01-19 00:00:00,182.88,154
1029,102002,61034,Asier Goiria,146941,1980-09-19 00:00:00,182.88,170
1030,205278,59344,Asier Illarramendi,190584,1990-03-08 00:00:00,177.8,168
1031,33958,23338,Asier Riesgo,110974,1983-10-06 00:00:00,185.42,168
1032,46518,33873,Asmir Begovic,172723,1987-06-20 00:00:00,200.66,183
1033,178947,84712,Asmir Kajevic,207878,1990-02-15 00:00:00,187.96,181
1034,595586,0,Assane Demoya Gnoukouri,225970,1996-09-28 00:00:00,180.34,170
1035,612212,287635,Assane Diousse,230144,1997-09-20 00:00:00,175.26,150
1036,36180,0,Assani Lukimya-Mulongoti,184852,1986-01-25 00:00:00,190.5,196
1037,168744,37795,Astrit Ajdarevic,193029,1990-04-17 00:00:00,190.5,187
1038,200964,0,Athanasios Petsos,198849,1991-06-05 00:00:00,182.88,176
1039,70959,0,Athanassios Papazoglou,192688,1988-03-30 00:00:00,195.58,203
1040,26785,16101,Atiba Hutchinson,134744,1983-02-08 00:00:00,187.96,161
1041,184591,111063,Atila Turan,195256,1992-04-10 00:00:00,175.26,174
1042,72813,27800,Atsuto Uchida,191541,1988-03-27 00:00:00,175.26,154
1043,93184,42646,Audrius Ksanavicius,184612,1977-01-28 00:00:00,170.18,148
1044,184100,0,Augusto Da Silva,208198,1983-11-17 00:00:00,172.72,170
1045,72623,39151,Augusto Fernandez,176915,1986-04-10 00:00:00,177.8,157
1046,185699,0,Augusto Pereira Loureiro,209471,1987-08-30 00:00:00,180.34,168
1047,351063,164236,Aurelian Chitu,215601,1991-03-25 00:00:00,182.88,176
1048,26261,18299,Aurelien Capoue,163596,1982-02-28 00:00:00,185.42,163
1049,56916,45624,Aurelien Chedjou,183284,1985-06-20 00:00:00,182.88,190
1050,46228,45155,Aurelien Collin,184664,1986-03-08 00:00:00,187.96,168
1051,45778,38004,Aurelien Joachim,175721,1986-08-10 00:00:00,185.42,181
1052,46430,32766,Aurelien Montaroup,157306,1985-12-19 00:00:00,177.8,159
1053,34239,12598,Austin McCann,1880,1980-01-21 00:00:00,180.34,181
1054,174203,113486,Avi Rikan,216696,1988-09-10 00:00:00,170.18,141
1055,11569,24222,Avi Strool,149315,1980-09-18 00:00:00,185.42,172
1056,361055,209012,Avto,220166,1991-10-03 00:00:00,177.8,154
1057,27524,6457,Axel Bellinghausen,166928,1983-05-17 00:00:00,182.88,168
1058,488297,119032,Axel Borgmann,224661,1994-07-08 00:00:00,177.8,165
1059,352888,0,Axel N'Gando,208585,1993-07-13 00:00:00,177.8,157
1060,39591,35047,Axel Witsel,177413,1989-01-12 00:00:00,185.42,161
1061,277821,187744,Ayanda Patosi,203632,1992-10-31 00:00:00,175.26,148
1062,192770,108830,Aymen Abdennour,198076,1989-08-06 00:00:00,187.96,185
1063,173466,104127,Aymen Tahar,193715,1989-10-02 00:00:00,180.34,165
1064,411617,176553,Aymeric Laporte,212218,1994-05-27 00:00:00,187.96,187
1065,33893,0,Ayoze Diaz Diaz,135656,1982-05-25 00:00:00,175.26,154
1066,75354,0,Ayoze Garcia Perez,175388,1985-11-22 00:00:00,172.72,159
